AT,V,AP,RH,PE
14.22,39.39,1014.16,80.22,482.208120279864
11.89,40.64,1021.29,97.16,491.26689872221857
14.94,40.0,1017.69,65.43,469.2091557293164
20.98,43.77,1010.67,62.73,461.65225454532793
21.23,57.32,1010.99,75.17,456.12536044371103
23.42,63.07,1011.72,75.81,454.036607989031
15.31,52.75,1025.21,55.22,474.5639011310153
13.17,38.52,1018.5,83.77,482.6607140904589
29.39,71.14,1010.97,53.88,441.7097575207254
5.3,35.19,1019.33,93.86,496.8796401109016
21.31,58.05,1012.94,88.39,460.4769709461841
28.18,73.88,1005.89,75.41,447.0613613857848
33.75,64.96,1002.54,39.28,443.1056824333842
30.2,56.9,1006.89,42.69,448.8554602408224
10.33,40.62,1017.41,64.22,485.3316232774536
25.52,61.25,1012.84,75.98,447.7354703727568
21.99,51.19,1009.19,82.58,459.60655254291817
18.76,52.9,1016.27,64.7,469.8334737983468
17.86,50.88,1015.59,88.28,469.04425615867575
15.79,38.28,1014.4,74.84,480.105582774034
27.43,56.85,1011.86,36.76,449.26828279521584
16.96,63.31,1016.42,77.09,466.79635820621087
16.7,46.18,1011.2,96.84,468.1648627107923
31.97,79.74,1007.03,55.84,446.1676182442412
21.43,63.94,1012.68,99.68,458.80028582543366
12.39,40.75,1016.05,81.91,488.1778328263149
20.66,51.19,1008.81,88.93,458.3617464633838
27.04,73.67,1006.82,77.45,443.223654114374
12.23,43.69,1016.46,84.4,483.45426828329903
27.56,66.93,1016.81,55.59,455.71715727118334
21.94,56.85,1011.01,77.72,457.0923265037434
30.16,69.34,1007.67,57.69,445.3445836763369
30.76,73.17,1009.89,50.43,443.0372309921635
19.14,56.65,1020.84,82.97,470.4127739362821
24.97,68.61,1011.08,58.94,459.6057509371202
24.54,72.24,1011.43,74.1,447.2864747996591
30.9,69.4,1003.53,66.69,437.47927826241
20.24,56.53,1020.29,77.75,466.413623814977
28.6,61.86,1011.86,62.13,450.7892905882306
13.02,40.1,1014.43,87.32,488.0136556381173
23.2,61.02,1009.63,79.45,455.3545354069186
6.37,40.81,1025.98,91.0,501.54470011925486
18.52,58.41,1013.77,99.89,459.91053535094704
27.47,63.78,1016.07,48.47,459.8455058009532
20.82,52.84,1004.13,79.42,462.3392702911364
32.18,65.74,1010.89,46.52,448.2793898204344
16.2,45.76,1014.73,89.84,475.4048777821588
20.55,65.46,1013.87,58.09,461.54501535401215
21.16,50.66,1014.13,72.77,469.5477801266084
28.24,71.58,1010.1,67.92,446.1956139137638
13.28,43.8,1023.17,63.98,478.7903293307045
13.31,40.03,1017.73,84.48,482.5369235478894
23.18,72.99,1009.01,90.09,450.7757474101873
8.53,40.77,1009.85,90.95,491.7522403535232
18.78,63.09,1019.22,80.2,463.9249109868682
22.02,64.45,1012.57,47.87,468.19716034919657
23.16,57.76,1017.74,63.79,463.718207463504
20.71,49.69,1010.26,69.97,469.6113253087637
24.45,70.02,1010.75,71.37,457.9914656876172
26.17,66.54,1002.23,75.6,446.0566756549713
11.92,43.8,1022.96,60.49,482.06398022305626
13.0,39.28,1016.7,81.94,485.56697402670966
26.86,68.08,1012.99,50.04,449.5047981520435
17.68,45.17,1017.5,77.57,474.12304753633
14.86,44.71,1018.3,49.46,478.1154677520825
18.63,45.87,1007.98,79.9,466.240098482909
14.91,46.9,1019.59,98.1,473.0147999888478
9.41,34.69,1027.02,78.91,493.17224424427496
23.4,65.06,1014.32,67.38,454.7317807399377
22.79,71.77,1005.75,90.91,448.20913878088027
21.32,59.8,1016.26,76.26,463.1474123945449
5.52,42.85,1012.77,93.82,492.35041951856414
20.92,49.15,1021.15,49.76,468.1847752531045
8.42,42.28,1008.4,87.78,492.55398821220496
26.21,56.85,1011.45,41.37,452.5321354959551
13.09,41.62,1011.82,83.14,470.19460531572486
25.15,62.91,1012.23,48.22,456.42718980118445
30.27,70.32,1007.93,51.61,441.2280869621609
13.45,41.49,1020.19,88.72,480.0856369874614
22.39,58.18,1008.52,87.48,463.0700720706322
14.89,35.71,1015.1,55.11,481.2807617986691
18.4,43.96,1012.4,77.81,476.56557188639806
15.5,44.92,1024.16,86.44,474.46775544316665
19.66,58.79,1017.17,84.16,460.16355208537686
30.56,72.39,999.96,69.81,443.6501519230902
4.08,35.19,1018.87,97.07,502.9340812788804
25.52,63.94,1017.81,41.54,453.5076991746338
16.37,43.5,1021.26,72.4,469.918060837879
26.94,68.24,1010.49,76.58,441.91702352151793
8.18,43.69,1017.16,88.16,499.402922759064
21.98,59.39,1015.25,84.52,459.214622404577
27.22,66.49,1013.45,42.41,451.1730663191827
31.26,70.36,1006.49,60.47,449.4011317851688
11.42,40.43,1025.5,75.85,502.439194001097
22.54,63.91,1012.15,84.91,458.4531446152242
23.79,58.49,1011.0,75.39,458.4647744151785
26.15,64.27,1013.03,59.77,450.9330491961803
20.58,49.15,1021.42,56.15,465.0374612674411
23.28,48.92,1010.23,41.55,462.0235312555805
28.74,71.14,1011.53,48.6,442.85896370568014
11.48,37.5,1014.38,69.75,484.3774816048132
26.01,61.47,1009.54,75.01,448.1962569233313
8.16,39.72,1020.54,82.11,491.1507698696882
24.6,63.94,1012.87,80.28,450.69491175535615
31.31,64.44,1014.24,51.08,449.6265062369927
13.61,41.16,1020.49,75.09,474.7289672684129
32.18,65.74,1010.89,46.52,446.0403024989482
5.8,45.87,1009.14,92.06,494.7550983554929
11.67,37.73,1021.2,68.88,486.2390148253372
11.22,40.22,1011.01,81.67,488.60618940233286
12.72,40.71,1016.02,71.57,479.83796684159137
26.82,66.51,1016.32,55.76,452.4633547099186
22.19,62.96,1019.54,67.96,465.959972910014
15.84,52.72,1026.45,62.57,477.0472795254476
10.23,42.32,1017.53,89.93,484.80064605716734
22.55,69.84,1006.57,76.29,449.0266307628337
6.84,39.4,1011.9,93.75,495.8192991844792
29.96,67.83,1008.0,44.05,443.2625787647385
20.01,56.65,1020.77,74.46,467.3616461207873
30.87,67.32,1013.78,34.54,449.5205510815459
20.29,63.09,1019.03,76.07,460.822009320496
9.15,40.11,1023.82,75.4,488.5300187919387
4.78,42.85,1013.07,94.72,493.0972441223544
25.4,69.59,1008.58,82.22,445.34885495974
26.3,61.41,1012.45,56.85,463.54390633239615
29.79,67.69,1006.86,55.93,440.9129696756694
13.26,45.51,1015.99,69.82,485.2108463844968
26.9,66.48,1004.47,54.71,445.70685799695497
23.26,58.2,1016.72,57.98,460.3518808667504
14.32,45.08,1023.24,84.53,478.94128310382433
25.11,63.21,1012.21,83.58,454.3219010484453
26.76,70.98,1007.64,90.51,450.11584379321823
13.67,38.53,1009.3,81.85,482.174342924026
25.56,50.05,1005.67,69.29,455.2031941246317
30.82,76.2,1007.47,59.3,444.0008838724419
6.85,37.49,1011.01,84.53,497.2070553812068
14.78,42.86,1015.32,84.75,482.697892118336
29.65,71.25,1001.07,73.97,442.895748588153
24.16,60.29,1018.09,63.49,459.18495603729264
21.18,44.57,1007.27,73.67,461.86060175506896
16.49,49.39,1018.1,93.13,473.2877003113636
30.57,73.03,1013.75,73.68,450.5291085150865
16.51,41.79,1007.1,74.03,468.5452146850438
14.84,41.48,1017.26,63.42,473.9342332712022
22.89,73.11,1006.66,73.11,452.9687235255581
7.55,38.08,1019.37,76.32,497.8127690771182
21.14,58.05,1012.98,87.27,462.2465206117681
15.12,43.79,1016.37,75.62,481.949742551608
14.84,38.91,1013.78,69.27,479.2950666371312
31.7,76.09,1007.06,72.39,454.5394891522687
26.33,64.45,1013.12,43.31,464.4000592476429
27.49,71.94,1006.62,73.35,448.01252471680215
24.03,62.44,1010.96,79.88,445.0644605602681
24.62,72.24,1011.39,83.94,444.8495546906307
23.48,51.43,1007.13,84.83,453.6487731534031
8.54,38.08,1019.75,71.24,490.30609801263154
11.53,41.14,1025.63,88.54,483.00573237155135
28.61,69.75,1009.82,71.7,454.2611342882497
25.12,77.95,1009.26,82.95,445.2465663920319
26.82,75.08,1005.93,60.81,454.6069584087796
13.7,42.86,1030.68,79.77,481.1291181247085
22.64,58.66,1011.68,60.97,461.6282278073395
34.1,73.03,1014.01,41.26,450.171490596656
23.89,70.04,1011.16,84.9,444.22629992306656
14.01,42.74,1029.16,68.31,477.84704582499023
30.75,73.5,1011.02,54.76,442.1046165744346
13.89,43.7,1015.12,64.99,485.39564967230433
25.59,61.5,1009.12,68.0,451.8670595304954
18.31,62.1,1020.38,79.02,468.1146060129473
21.87,66.86,1013.01,57.39,466.9018250246327
30.12,73.18,1012.29,61.32,441.63938400269217
12.71,43.8,1023.15,71.16,479.3713744413951
29.97,67.9,1006.09,61.6,448.04222020153367
23.67,68.67,1006.71,77.22,457.7289802669909
15.47,43.13,1015.11,50.5,480.4363270455854
26.09,60.23,1010.74,60.88,459.8954488464672
30.61,69.13,1009.32,55.17,440.3257654355978
25.31,60.75,1008.65,79.35,451.4057699533478
20.6,44.58,1017.67,48.36,478.4462666182808
26.09,49.3,1003.79,66.19,453.8138046519833
29.62,71.8,1011.05,63.13,450.871775477595
18.94,48.7,1007.82,92.88,466.0147174610051
19.92,48.98,1014.32,64.99,469.11305943401777
27.2,72.43,1006.75,80.67,441.60688936569113
22.03,64.79,1017.95,76.2,461.5814129696799
11.28,43.41,1017.91,81.03,484.2463107130645
7.39,39.85,1011.63,83.61,500.61964588572016
5.96,36.25,1029.4,88.63,500.37409133212617
23.23,60.32,1016.73,78.35,458.53207558748153
18.23,45.01,1012.24,73.86,468.0728988438682
28.48,54.2,1013.14,49.51,452.2543020307747
24.4,71.14,1009.7,59.26,448.64943919732286
22.85,60.08,1018.05,67.12,463.99126231892586
30.13,78.05,1010.99,61.5,444.1412488002143
8.64,39.69,1001.57,98.27,485.1985082004345
8.96,40.05,1015.91,89.4,478.57959638163305
24.17,71.58,1010.16,89.96,447.84690381146174
25.01,66.56,1009.68,64.94,448.0502912317028
23.39,71.25,1005.22,93.7,445.9570388746175
9.2,39.82,1013.19,91.25,497.1079121701058
32.16,68.14,1004.86,37.77,442.2404497397773
20.57,44.9,1008.39,62.69,468.0441474723008
6.45,40.02,1032.08,79.7,492.93944655007056
16.84,39.63,1004.67,82.98,476.48329750660986
9.57,52.75,1022.32,75.4,483.67630262456186
21.69,42.23,1013.05,67.55,474.3269424447242
17.38,43.14,1011.09,61.9,470.436577021294
9.12,41.49,1020.58,96.23,487.4963015797046
13.72,44.47,1027.2,68.89,481.52427573076494
28.92,72.43,1007.03,66.14,443.3527151978332
12.12,41.17,1017.68,78.72,483.0800794567666
22.36,58.79,1011.77,87.51,459.63429479401407
25.1,43.77,1010.9,49.68,455.9419113483482
9.75,40.81,1026.0,84.44,493.18523629393263
7.5,40.02,1031.39,82.53,489.6299535720031
32.02,67.83,1007.77,53.31,439.9741419917955
25.19,64.44,1014.75,64.38,456.0572110860688
8.27,38.56,1016.47,66.6,497.95586583623833
13.44,39.39,1012.93,84.29,482.76842776394096
15.02,42.07,1017.89,83.68,474.5093289512464
28.4,74.93,1013.65,48.6,453.0063097046663
16.73,65.94,1013.79,90.19,465.45002669041145
15.93,25.88,1009.45,72.83,474.6346479122176
23.86,73.5,1011.34,87.32,449.8490544731137
22.97,42.48,1012.84,64.71,476.8151733420758
21.34,59.8,1016.92,77.06,464.3033101172792
25.02,47.45,1008.07,60.42,459.6580993057185
21.84,45.09,1013.94,46.11,462.4087577444731
20.59,42.04,1009.78,62.77,476.2581153074085
7.61,39.37,1015.84,83.73,496.9353861897648
29.48,64.69,1006.44,64.46,448.10251950172415
15.56,41.04,1025.8,64.81,469.0601717690861
12.57,41.66,1009.11,70.74,486.88965036075086
15.8,41.2,1016.08,77.83,480.6857334464997
26.85,74.16,1008.66,93.8,443.5170962759325
18.85,44.63,1009.06,84.75,468.9136972445061
15.56,41.1,1004.65,84.58,483.564619478193
10.36,43.67,1011.95,78.15,489.9982270667854
23.09,69.71,1009.75,91.35,449.8549221927874
11.56,40.71,1015.85,76.08,482.7750494947184
13.31,42.18,1016.0,83.94,478.8710967411717
11.24,25.36,1009.26,97.47,482.0597190986947
14.43,39.82,1012.56,78.52,480.1980302686071
27.16,72.58,1009.24,90.26,440.9377237101911
15.27,41.16,1009.0,84.12,479.1063450996202
21.96,48.6,1004.87,76.27,457.03108793849486
24.12,51.43,1006.55,83.77,453.5756738397904
25.31,67.9,1006.34,68.04,453.921949538
29.0,70.72,1009.51,67.72,449.9225914453562
12.77,36.71,1013.29,86.4,489.52614361408325
20.89,70.32,1011.22,89.68,455.42575138819313
25.9,47.45,1007.8,55.96,454.0830197625968
10.45,41.01,1020.57,93.84,477.5822853871248
9.87,41.82,1033.04,68.57,488.14311344491335
9.18,42.44,1014.52,98.04,491.9958747033313
17.36,44.63,1020.49,54.21,468.5640935441607
16.3,41.16,1007.88,76.61,474.7931088226495
25.19,64.44,1014.75,64.38,456.7896386455856
25.16,77.3,1000.73,86.4,451.0024620664168
14.12,42.99,1007.13,78.16,479.2946479462105
16.36,44.88,1018.34,76.0,479.04739799692254
26.95,48.41,1008.53,62.94,447.6053072705823
10.5,39.28,1016.55,91.75,492.5453870976714
17.96,47.83,1005.0,85.72,467.62324544301146
26.71,70.72,1010.3,78.18,450.0456361330451
21.75,67.45,1014.89,67.09,457.8569698424112
9.2,39.82,1013.19,91.25,498.1266760226785
24.14,60.07,1016.56,58.08,453.79424007040313
19.1,43.79,1016.02,77.34,475.656359976798
15.26,41.2,1016.0,76.06,481.8001918188463
14.93,43.02,1012.11,45.56,479.95635933029007
6.22,39.85,1012.05,86.88,456.7754802917504
29.85,68.24,1007.01,30.99,445.73660241077386
18.39,52.08,1006.53,100.09,462.4267799631832
26.51,44.57,1007.56,52.23,457.47852945122384
23.25,71.29,1008.05,71.36,455.0634250624152
18.76,52.9,1016.27,64.7,471.6291021280432
26.45,73.5,1010.31,74.33,445.1035479089877
20.9,67.71,1007.16,59.02,458.9871004293897
15.84,41.66,1009.69,62.81,477.3267974605657
17.7,38.52,1020.15,69.8,468.20230075855216
9.47,36.54,1007.93,77.65,488.4276356556048
19.45,46.33,1013.39,99.52,466.45993768002313
17.48,40.89,1011.39,62.45,474.5140702767148
22.78,71.77,1005.26,89.23,447.9799399626554
21.83,41.1,1001.91,41.79,466.569451865203
30.99,69.82,1009.41,50.84,450.7580886037167
18.89,43.56,1012.79,38.63,475.5710021456052
13.8,39.39,1013.85,81.95,484.2633705706288
17.03,58.49,1011.91,92.16,473.9925049226589
30.32,74.22,1008.31,53.14,441.85868051884177
21.84,55.5,1019.28,62.17,467.34399558637824
24.19,65.48,1018.8,60.54,457.05571083688767
33.76,68.51,1011.33,38.35,440.7329999463334
14.6,39.31,1011.11,72.52,474.94514714876505
23.99,45.87,1007.63,52.62,456.1675225099179
23.39,63.21,1011.91,84.57,460.3043485283032
7.35,41.66,1015.55,79.67,498.99656375728
30.71,71.85,1008.07,72.05,438.1661122999913
29.1,77.95,1010.01,71.48,443.33810098141583
14.79,41.04,1025.32,75.81,471.3639186108648
19.88,44.6,1015.52,37.85,482.38673756768287
11.44,44.2,1018.14,84.9,487.6610412650956
12.45,40.56,1017.84,66.52,489.4796591514257
16.61,50.9,1013.18,85.26,469.9281732248082
17.95,59.15,1012.73,84.27,462.8377336361074
23.93,64.05,1013.09,86.02,453.4669399983241
16.03,65.46,1013.96,87.56,468.5454655179949
17.4,63.09,1020.84,92.58,466.691118464064
24.73,65.34,1015.42,52.8,460.2202325174135
19.84,65.48,1019.54,76.6,462.59209946951097
13.32,38.73,1005.37,88.48,485.3044061708173
13.12,44.21,1019.57,89.29,482.3772578585297
15.25,39.58,1012.1,73.05,477.9709044384652
16.03,65.46,1013.96,87.56,467.3992412302543
31.61,75.08,1004.83,42.29,448.3325618390693
19.47,43.43,1011.66,69.93,462.2087135940818
15.63,43.02,1012.57,40.32,478.5852148264019
10.59,41.54,1019.94,72.52,490.4829364381874
21.04,45.09,1014.19,40.62,464.1737599428015
23.21,62.44,1011.78,76.66,454.7641210590884
19.92,63.31,1015.02,82.71,455.5255036645393
26.34,69.45,1013.87,54.15,452.0624758371305
5.71,40.77,1022.49,87.9,498.83877335416565
8.28,40.56,1023.29,79.44,499.5843827877577
27.9,63.13,1011.8,70.04,450.67005041932737
19.95,50.59,1016.11,73.23,470.8232963483943
14.66,40.73,1017.45,88.57,471.42591819026666
11.33,41.16,1019.05,87.13,481.7238941653677
8.62,39.66,1015.18,89.59,493.26579285398384
29.54,72.29,1011.0,42.0,456.5701961349331
17.32,45.0,1022.19,40.45,482.2905830703989
11.77,42.03,1017.63,79.35,485.8818510128248
10.82,39.96,1025.53,95.89,480.205457471648
12.41,40.96,1023.36,78.96,485.9347723735746
23.27,64.15,1020.98,71.18,465.63417904368896
26.65,58.41,1013.53,65.83,452.6131860760215
32.39,79.74,1006.92,58.58,441.9315579117112
33.15,68.51,1012.9,51.91,441.4299285324957
12.59,40.03,1018.76,85.4,483.670231744221
13.22,40.83,1007.82,92.72,484.2909431736966
25.33,71.73,1009.78,77.78,449.4387339694521
17.92,50.66,1012.62,93.0,468.96918517374365
14.77,58.2,1018.78,83.83,474.17033450528953
27.28,47.93,1003.46,59.22,448.87888604066086
9.83,41.17,1019.34,72.29,489.4789434607368
21.95,60.95,1015.22,75.09,463.01218950651366
23.78,49.3,1003.3,76.56,451.9311061481337
10.82,42.02,996.03,99.34,486.675028247493
29.23,68.14,1004.31,81.46,441.02078266554025
27.99,69.89,1013.94,51.25,449.4458078911935
12.27,41.17,1019.41,58.1,483.7974921007017
22.12,57.19,1007.56,76.5,453.0890560635736
22.35,51.43,1011.34,77.33,458.6832928908445
23.25,69.45,1013.85,70.14,450.0024781461773
20.76,69.05,1001.89,77.86,455.4323038783669
21.89,58.05,1011.31,85.71,451.1573193842517
23.6,62.44,1011.52,78.12,452.85151731546455
25.85,67.69,1007.7,70.14,446.3136721093297
21.04,47.43,1007.15,64.82,461.8186119543576
13.52,42.34,1017.97,95.34,476.9094757334824
8.67,36.66,1026.8,84.36,492.91855258718766
27.29,71.32,1006.39,81.59,446.72361522817374
25.04,70.36,1006.56,75.91,449.7443376895632
11.46,44.85,1014.3,63.24,487.52446667883584
17.34,47.03,1013.36,98.13,477.2133223845957
21.54,58.41,1013.99,86.34,460.6780198542082
31.0,71.77,1006.29,48.56,443.7711551794181
22.95,45.61,1013.65,73.92,471.41462567065054
18.19,43.96,1011.87,79.68,477.8389150904843
15.59,45.09,1013.41,91.97,468.1546364798313
14.43,39.82,1012.56,78.52,482.0402524798889
14.6,39.31,1011.11,72.52,474.0110803916069
16.21,41.23,995.88,80.0,474.4618031552855
25.78,59.15,1013.61,66.68,452.4277509074742
23.34,63.73,1012.1,79.11,457.2516536003853
7.92,41.66,1014.84,76.12,494.9785766980904
29.35,54.2,1013.07,42.45,452.2233637460561
13.22,44.92,1023.84,87.99,484.3424462120652
18.48,52.05,1012.41,68.2,470.7226603690722
20.3,67.32,1013.49,80.9,454.10175270495023
21.13,51.43,1007.43,88.72,457.3311322183946
28.19,71.97,1008.85,84.67,449.7971812036817
25.88,74.67,1016.66,81.09,448.5371021065183
26.55,60.23,1009.88,79.54,451.1060694207108
23.54,70.32,1010.89,80.76,446.2163365510538
14.57,37.86,1022.44,68.82,474.527759945574
19.66,59.87,1018.75,87.6,456.6357844572221
11.94,39.28,1017.04,89.88,485.5341640888436
22.03,64.69,1007.21,75.75,453.96072722389147
26.85,75.6,1017.43,74.55,446.2852478319304
20.34,59.8,1015.18,80.21,465.38046899580735
15.84,41.66,1009.69,62.81,476.1000694002472
12.42,43.8,1023.13,79.8,479.29488835091263
14.16,40.89,1010.78,82.86,483.0434400253186
24.11,68.63,1014.34,45.28,460.7936180507822
28.13,56.9,1007.17,51.66,449.341161352016
14.45,39.58,1012.41,79.0,480.7674477819393
18.53,48.98,1014.24,74.29,464.8290100411394
27.39,66.93,1017.16,53.75,454.31253856868864
26.75,43.21,1012.29,87.28,442.14454361606994
13.98,40.24,1017.19,87.45,478.64351028399886
31.53,70.36,1006.29,57.11,452.299056657269
23.05,58.86,1013.84,62.21,454.5002215042424
31.42,69.13,1009.34,57.16,438.10450145963983
7.29,39.37,1019.24,73.46,489.7976113315767
17.47,58.59,1014.03,97.13,461.83829944030015
26.34,68.67,1006.54,72.48,450.6245165863513
13.58,39.28,1016.17,79.17,485.44656855431634
10.77,41.46,1021.42,87.18,492.6635427004911
24.41,73.67,1007.39,86.92,446.70349773419406
30.69,73.67,1006.14,60.58,442.1131628015998
27.05,75.33,1003.88,82.94,444.829071734838
14.48,38.92,1015.6,90.05,481.3655978354728
27.31,68.14,1005.73,50.74,451.1087712036874
20.57,63.78,1016.76,74.0,462.58168238943415
12.83,44.88,1017.86,87.88,488.1035164040271
9.27,39.64,1010.79,79.56,493.2330894514768
21.69,47.45,1007.56,77.2,460.20076782671407
28.67,69.14,1008.24,72.68,445.1750639588768
6.49,36.3,1016.52,69.1,497.214593446993
26.4,48.41,1008.51,66.95,453.5952997345515
20.66,41.54,1014.68,79.7,473.6733101563264
31.74,67.32,1013.69,36.59,447.7742032618663
27.17,73.5,1010.36,73.29,446.5220510354312
32.07,70.94,1006.91,49.9,446.38927600337234
6.94,38.91,1018.94,90.64,496.865004273929
22.63,58.96,1013.62,56.67,463.54967258982856
7.01,40.72,1024.0,86.37,502.5117646565705
22.04,59.14,1017.34,84.75,456.1954810798624
10.15,41.46,1019.78,83.56,493.7000869330391
14.46,53.82,1016.55,68.11,474.83322888555193
26.05,46.21,1011.31,55.25,463.3795573617937
24.7,58.82,1009.4,75.91,455.3749412691855
23.35,63.47,1011.78,84.24,450.5067168559279
29.98,47.93,1002.46,42.73,451.2042485115323
23.08,61.86,1013.44,84.64,453.10107827812914
22.38,63.31,1014.76,73.8,453.3772493683857
26.34,68.67,1006.54,72.48,450.35707929615774
30.98,67.45,1015.18,45.4,446.1072951931263
33.2,73.88,1005.67,48.48,449.49330821157
28.54,69.59,1008.84,78.62,447.61932219779817
19.72,65.94,1010.53,82.12,458.3129004754661
22.49,61.27,1019.6,57.1,460.5427678641464
21.17,58.46,1017.71,83.98,460.0983569299768
11.11,37.5,1013.68,73.67,485.3416758703244
20.46,54.2,1011.4,84.0,460.55174956984735
23.17,62.39,1008.04,89.42,451.9103436407681
26.09,49.3,1003.79,66.19,452.8529459688424
26.77,74.22,1008.87,74.68,445.461806039628
19.58,50.12,1009.82,100.1,462.357293742346
17.93,44.63,1003.54,87.41,470.6712814891519
17.85,48.14,1017.16,86.68,465.0177915457024
21.87,49.39,1019.99,67.05,465.6047153277378
25.95,63.47,1011.77,66.22,456.8243780026505
23.1,60.08,1017.69,65.44,461.4870878149794
12.53,44.03,1007.21,84.2,481.34794355342734
25.89,63.56,1013.82,64.51,457.0469982808784
11.48,44.6,1018.29,90.76,482.5079506037399
16.31,68.28,1003.98,98.62,462.95412135379166
23.13,61.47,1008.96,85.5,451.7253642291722
29.49,70.98,1007.83,79.08,445.3707045089853
6.5,38.5,1013.92,90.1,498.761645567706
6.57,43.65,1018.24,74.47,494.5458346215236
28.36,60.23,1010.05,53.03,453.6913792707979
23.41,74.99,1007.22,84.55,455.1551368457489
28.43,68.08,1011.32,58.19,444.616265642614
20.08,58.12,1015.53,80.84,468.7091921488624
15.07,39.3,1019.0,63.62,478.0530387273464
19.15,44.34,1019.54,48.09,480.4213544832414
26.16,63.76,1010.03,68.77,449.0702599694471
